payment_id,order_id,payment_method,amount,payment_status,failure_reason,processed_at
30264,30264,upi,241.56,success,,2024-09-01 20:37:39
30265,30265,upi,337.98,success,,2024-10-13 19:04:45
30266,30266,upi,279.17,refunded,,2024-08-19 20:57:29
30267,30267,wallet,358.26,success,,2024-07-23 13:05:51
30268,30268,card,271.56,success,,2024-12-20 21:13:52
30269,30269,upi,415.17,success,,2024-11-06 20:20:40
30270,30270,upi,405.92,success,,2024-09-01 19:23:25
30271,30271,upi,342.77,success,,2024-10-16 12:57:15
30272,30272,wallet,266.76,success,,2024-09-11 12:34:42
30273,30273,cod,178.76,success,,2024-09-04 19:22:39
30274,30274,upi,232.73,failed,bank_decline,2024-07-26 12:30:42
30275,30275,wallet,26.01,success,,2024-11-09 13:57:29
30276,30276,upi,206.51,success,,2024-12-02 12:11:50
30277,30277,wallet,205.17,success,,2024-12-10 13:23:54
30278,30278,wallet,335.88,success,,2024-11-09 21:05:23
30279,30279,wallet,389.46,success,,2024-07-13 19:00:47
30280,30280,upi,225.32,success,,2024-10-20 19:25:58
30281,30281,upi,287.8,success,,2024-08-14 13:47:55
30282,30282,upi,375.69,success,,2024-07-17 19:48:53
30283,30283,wallet,271.99,success,,2024-06-12 19:25:24
30284,30284,card,314.25,success,,2024-10-31 21:49:37
30285,30285,upi,380.29,success,,2024-04-30 12:33:14
30286,30286,cod,332.86,success,,2024-07-15 19:52:55
30287,30287,upi,230.8,success,,2024-11-12 12:38:44
30288,30288,upi,292.13,success,,2024-06-15 19:35:23
30289,30289,card,383.38,success,,2024-09-25 19:10:41
30290,30290,wallet,448.25,success,,2024-09-14 20:36:58
30291,30291,card,394.17,success,,2024-11-11 19:31:28
30292,30292,upi,228.02,success,,2024-11-01 13:35:35
30293,30293,upi,331.82,success,,2024-06-27 13:05:40
30294,30294,wallet,337.09,success,,2024-12-06 20:12:42
30295,30295,wallet,394.48,success,,2024-10-08 21:32:27
30296,30296,upi,443.15,success,,2024-12-16 19:59:39
30297,30297,wallet,318.32,success,,2024-11-14 12:38:51
30298,30298,card,425.47,success,,2024-05-17 21:56:30
30299,30299,upi,400.87,failed,bank_decline,2024-10-22 21:57:23
30300,30300,upi,273.78,success,,2024-09-23 20:27:15
30301,30301,wallet,297.92,success,,2024-06-17 13:13:07
30302,30302,card,346.07,success,,2024-06-14 12:50:15
30303,30303,upi,335.26,success,,2024-10-21 20:44:08
30304,30304,upi,233.91,success,,2024-12-03 20:30:34
30305,30305,card,222.85,success,,2024-11-29 21:54:34
30306,30306,card,475.25,success,,2024-12-16 19:15:45
30307,30307,upi,442.48,success,,2024-12-25 12:25:07
30308,30308,upi,188.98,success,,2024-12-11 21:12:44
30309,30309,upi,361.57,success,,2024-12-10 19:18:23
30310,30310,wallet,426.02,success,,2024-12-12 19:20:33
30311,30311,upi,169.99,refunded,,2024-11-30 12:31:45
30312,30312,upi,367.96,success,,2024-10-31 21:23:33
30313,30313,card,493.96,success,,2024-12-11 19:58:59
30314,30314,wallet,165.01,success,,2024-11-30 21:58:20
30315,30315,upi,440.03,success,,2024-11-02 19:05:44
30316,30316,card,327.46,success,,2024-12-26 19:17:20
30317,30317,wallet,272.28,success,,2024-10-31 13:28:28
30318,30318,upi,288.92,success,,2024-12-15 13:06:07
30319,30319,card,203.17,success,,2024-11-03 19:07:27
30320,30320,wallet,465.36,success,,2024-07-29 19:42:26
30321,30321,card,197.68,success,,2024-10-18 12:04:11
30322,30322,card,412.91,success,,2024-08-30 19:03:51
30323,30323,wallet,356.87,success,,2024-07-20 21:04:58
30324,30324,upi,471.34,success,,2024-11-04 20:47:31
30325,30325,upi,378.46,success,,2024-11-14 19:08:46
30326,30326,card,434.02,success,,2024-07-27 20:26:51
30327,30327,wallet,561.83,success,,2024-07-17 13:43:48
30328,30328,upi,381.16,success,,2024-10-02 13:06:46
30329,30329,wallet,216.33,success,,2024-10-27 13:30:39
30330,30330,upi,511.76,success,,2024-09-13 19:16:10
30331,30331,wallet,387.94,success,,2024-06-28 12:49:27
30332,30332,wallet,652.95,success,,2024-11-07 20:39:55
30333,30333,upi,300.53,success,,2024-11-20 19:49:12
30334,30334,card,377.32,success,,2024-11-21 12:47:54
30335,30335,upi,354.11,success,,2024-06-29 12:47:07
30336,30336,wallet,316.86,success,,2024-10-22 19:59:12
30337,30337,upi,189.68,success,,2024-11-07 13:37:44
30338,30338,upi,563.41,success,,2024-11-27 12:06:35
30339,30339,upi,380.35,success,,2024-11-30 12:19:31
30340,30340,cod,459.52,failed,bank_decline,2024-08-07 12:09:16
30341,30341,upi,248.18,success,,2024-07-16 12:56:37
30342,30342,upi,404.33,success,,2024-06-28 21:32:36
30343,30343,upi,357.54,success,,2024-07-02 12:51:52
30344,30344,upi,519.99,success,,2024-10-26 20:04:50
30345,30345,wallet,547.48,success,,2024-06-23 12:42:20
30346,30346,wallet,650.69,success,,2024-08-15 12:08:41
30347,30347,card,160.89,success,,2024-12-19 13:46:30
30348,30348,upi,212.22,refunded,,2024-12-03 13:31:58
30349,30349,upi,453.45,success,,2024-12-04 13:23:44
30350,30350,upi,231.65,success,,2024-11-06 19:45:06
30351,30351,cod,315.7,success,,2024-07-13 13:51:55
30352,30352,card,335.85,success,,2024-09-10 12:15:47
30353,30353,upi,270.52,success,,2024-09-27 19:48:41
30354,30354,wallet,349.87,success,,2024-11-15 20:35:13
30355,30355,upi,532.51,success,,2024-05-07 21:13:48
30356,30356,upi,353.52,success,,2024-07-02 19:45:31
30357,30357,upi,224.99,success,,2024-10-20 21:55:38
30358,30358,card,324.02,success,,2024-12-23 20:27:22
30359,30359,upi,249.88,success,,2024-09-06 19:26:56
30360,30360,card,391.28,success,,2024-05-21 20:40:30
30361,30361,wallet,306.77,success,,2024-05-16 21:36:36
30362,30362,upi,325.02,success,,2024-11-17 19:12:16
30363,30363,upi,360.13,success,,2024-10-20 20:50:53
30364,30364,upi,463.81,success,,2024-12-28 20:45:47
30365,30365,upi,144.58,refunded,,2024-12-13 12:51:07
30366,30366,wallet,179.32,success,,2024-12-29 20:03:21
30367,30367,upi,282.37,success,,2024-11-16 20:57:37
30368,30368,card,265.1,success,,2024-11-24 20:09:14
30369,30369,wallet,243.18,success,,2024-11-16 19:58:43
30370,30370,wallet,250.96,success,,2024-12-26 20:13:25
30371,30371,upi,365.29,success,,2024-12-30 20:43:36
30372,30372,upi,365.63,success,,2024-12-26 20:42:58
30373,30373,wallet,456.99,success,,2024-12-16 20:37:56
30374,30374,upi,418.43,success,,2024-12-15 20:04:49
30375,30375,wallet,314.2,success,,2024-12-19 21:46:50
30376,30376,upi,189.62,success,,2024-08-26 12:14:29
30377,30377,wallet,200.21,success,,2024-09-01 19:48:57
30378,30378,wallet,192.31,success,,2024-08-26 12:05:26
30379,30379,upi,286.73,success,,2024-11-07 13:43:32
30380,30380,upi,329.58,success,,2024-09-16 13:37:54
30381,30381,upi,410.64,success,,2024-10-12 12:54:35
30382,30382,card,353.15,success,,2024-11-19 20:00:57
30383,30383,upi,177.81,success,,2024-12-26 20:29:30
30384,30384,wallet,417.32,success,,2024-11-08 13:44:19
30385,30385,card,236.6,success,,2024-12-15 12:27:23
30386,30386,upi,190.99,success,,2024-12-25 20:17:48
30387,30387,upi,260.02,success,,2024-12-25 20:43:41
30388,30388,upi,172.11,success,,2024-12-29 20:11:07
30389,30389,upi,409.94,success,,2024-12-28 21:25:54
30390,30390,upi,423.24,success,,2024-12-19 19:01:59
30391,30391,card,295.75,success,,2024-12-22 19:30:14
30392,30392,card,243.6,success,,2024-10-17 21:42:59
30393,30393,card,496.21,success,,2024-09-14 12:48:40
30394,30394,card,258.47,success,,2024-10-20 12:14:40
30395,30395,upi,242.73,success,,2024-12-24 12:36:47
30396,30396,upi,421.38,success,,2024-09-18 13:59:49
30397,30397,wallet,85.74,success,,2024-11-03 20:58:31
30398,30398,upi,277.4,success,,2024-09-16 12:37:17
30399,30399,upi,134.36,success,,2024-12-03 20:18:46
30400,30400,upi,303.53,success,,2024-10-13 21:18:18
30401,30401,wallet,306.05,success,,2024-09-14 19:46:16
30402,30402,upi,330.93,success,,2024-10-31 19:35:09
30403,30403,upi,320.16,success,,2024-10-21 19:15:19
30404,30404,upi,307.06,success,,2024-09-26 12:57:37
30405,30405,upi,291.89,success,,2024-07-11 19:58:29
30406,30406,wallet,399.67,success,,2024-10-17 12:39:08
30407,30407,upi,393.3,success,,2024-10-04 19:18:51
30408,30408,wallet,366.59,success,,2024-12-11 19:13:34
30409,30409,upi,294.29,success,,2024-11-02 19:07:51
30410,30410,card,321.5,refunded,,2024-08-30 13:27:05
30411,30411,card,258.76,success,,2024-08-14 20:58:45
30412,30412,wallet,243.98,success,,2024-11-08 20:19:53
30413,30413,upi,225.43,success,,2024-08-13 19:05:10
30414,30414,upi,161.71,success,,2024-12-09 19:23:31
30415,30415,card,293.65,success,,2024-07-23 13:48:17
30416,30416,wallet,218.31,success,,2024-07-08 13:37:48
30417,30417,wallet,239.87,success,,2024-11-28 12:49:08
30418,30418,wallet,297.0,success,,2024-10-16 21:16:13
30419,30419,upi,331.64,success,,2024-09-03 20:57:22
30420,30420,upi,355.48,success,,2024-11-05 12:58:16
30421,30421,card,230.09,success,,2024-08-12 19:21:27
30422,30422,upi,352.21,success,,2024-12-18 19:36:27
30423,30423,wallet,486.63,success,,2024-10-29 21:37:25
30424,30424,upi,422.73,success,,2024-07-14 20:41:49
30425,30425,upi,448.13,success,,2024-11-26 21:09:20
30426,30426,wallet,364.1,success,,2024-11-11 20:08:59
30427,30427,upi,395.8,success,,2024-07-08 19:38:13
30428,30428,upi,315.15,success,,2024-08-03 19:58:49
30429,30429,upi,512.79,refunded,,2024-07-17 21:40:05
30430,30430,upi,560.49,success,,2024-10-22 20:42:36
30431,30431,wallet,400.99,success,,2024-09-16 13:22:57
30432,30432,upi,309.16,success,,2024-08-17 19:46:21
30433,30433,upi,183.11,success,,2024-07-17 19:04:26
30434,30434,upi,164.25,success,,2024-10-23 19:26:47
30435,30435,wallet,298.84,success,,2024-10-07 20:03:39
30436,30436,upi,422.57,success,,2024-10-09 20:51:12
30437,30437,wallet,247.59,success,,2024-08-17 12:45:05
30438,30438,card,284.67,success,,2024-08-26 13:57:49
30439,30439,upi,204.5,success,,2024-09-18 13:46:52
30440,30440,wallet,328.75,success,,2024-08-07 19:25:06
30441,30441,wallet,375.74,success,,2024-08-22 13:37:27
30442,30442,upi,355.22,success,,2024-10-03 20:30:33
30443,30443,card,454.02,success,,2024-07-28 13:42:18
30444,30444,upi,417.42,success,,2024-09-20 19:17:24
30445,30445,upi,251.58,failed,bank_decline,2024-06-02 21:08:21
30446,30446,upi,397.92,success,,2024-10-04 19:13:11
30447,30447,wallet,320.34,success,,2024-11-07 19:46:20
30448,30448,wallet,192.42,failed,bank_decline,2024-09-23 21:24:31
30449,30449,card,392.53,success,,2024-06-26 20:02:55
30450,30450,wallet,361.07,success,,2024-07-25 12:30:21
30451,30451,wallet,217.02,success,,2024-08-02 19:17:32
30452,30452,upi,266.92,success,,2024-12-22 21:09:41
30453,30453,upi,327.18,success,,2024-05-18 20:09:26
30454,30454,upi,303.35,success,,2024-10-05 19:50:20
30455,30455,upi,389.76,refunded,,2024-11-14 20:17:57
30456,30456,upi,253.45,refunded,,2024-09-27 12:31:21
30457,30457,upi,467.0,success,,2024-05-19 20:53:59
30458,30458,upi,353.54,success,,2024-07-15 12:45:22
30459,30459,upi,441.6,refunded,,2024-11-09 12:01:53
30460,30460,upi,296.35,success,,2024-12-16 19:28:49
30461,30461,card,398.7,success,,2024-12-16 13:41:28
30462,30462,upi,137.23,success,,2024-09-28 19:56:59
30463,30463,card,331.6,success,,2024-12-01 19:17:35
30464,30464,card,439.29,success,,2024-09-05 19:07:10
30465,30465,upi,178.56,success,,2024-11-21 19:31:27
30466,30466,upi,395.26,success,,2024-07-07 20:53:18
30467,30467,upi,523.54,success,,2024-07-30 21:13:24
30468,30468,upi,474.17,success,,2024-08-15 19:23:30
30469,30469,wallet,204.7,success,,2024-12-25 19:00:22
30470,30470,card,409.48,success,,2024-12-26 19:34:17
30471,30471,wallet,589.01,success,,2024-12-30 13:27:06
30472,30472,upi,388.95,success,,2024-11-06 19:27:46
30473,30473,wallet,343.15,success,,2024-10-29 20:12:54
30474,30474,upi,366.15,success,,2024-11-21 19:22:46
30475,30475,upi,310.92,success,,2024-11-13 20:10:51
30476,30476,card,533.56,success,,2024-12-26 12:57:50
30477,30477,upi,373.48,success,,2024-11-06 13:41:42
30478,30478,wallet,370.54,success,,2024-12-25 20:40:33
30479,30479,upi,271.67,success,,2024-12-02 12:39:52
30480,30480,wallet,308.2,success,,2024-11-22 19:44:47
30481,30481,upi,539.08,success,,2024-11-24 13:52:53
30482,30482,card,357.89,success,,2024-10-09 12:50:49
30483,30483,upi,374.29,success,,2024-11-27 12:35:09
30484,30484,card,333.58,success,,2024-12-18 20:59:16
30485,30485,upi,256.9,success,,2024-12-20 20:13:59
30486,30486,upi,83.35,success,,2024-12-14 21:00:17
30487,30487,upi,410.3,success,,2024-12-18 19:23:06
30488,30488,wallet,253.39,success,,2024-09-27 20:01:46
30489,30489,wallet,285.32,success,,2024-10-01 19:20:26
30490,30490,wallet,307.52,success,,2024-10-06 12:28:59
30491,30491,upi,436.21,success,,2024-09-15 21:15:43
30492,30492,upi,303.16,success,,2024-10-22 13:41:37
30493,30493,wallet,206.67,success,,2024-11-30 12:01:21
30494,30494,wallet,427.81,success,,2024-12-12 12:50:28
30495,30495,card,393.35,success,,2024-12-25 12:12:43
30496,30496,card,456.42,success,,2024-11-04 12:44:09
30497,30497,wallet,275.82,success,,2024-12-20 13:55:51
30498,30498,card,241.75,success,,2024-11-09 12:15:53
30499,30499,card,432.19,refunded,,2024-11-08 12:09:21
30500,30500,upi,282.14,success,,2024-06-20 19:34:13
30501,30501,card,474.4,success,,2024-05-05 21:24:42
30502,30502,wallet,544.32,success,,2024-06-25 19:19:37
30503,30503,upi,382.45,success,,2024-07-01 13:53:09
30504,30504,card,424.25,success,,2024-12-03 13:29:39
30505,30505,upi,370.04,success,,2024-12-10 21:02:39
30506,30506,upi,302.01,success,,2024-10-26 19:19:57
30507,30507,card,397.64,refunded,,2024-09-18 20:25:41
30508,30508,card,122.93,success,,2024-08-08 20:26:32
30509,30509,upi,696.13,success,,2024-10-26 21:21:39
30510,30510,card,322.59,success,,2024-06-23 12:37:07
30511,30511,cod,308.38,success,,2024-11-09 19:13:59
30512,30512,upi,459.27,success,,2024-11-12 12:11:59
30513,30513,card,488.03,success,,2024-12-26 21:46:44
30514,30514,upi,609.19,success,,2024-05-19 19:41:44
30515,30515,upi,523.88,success,,2024-08-30 13:28:51
30516,30516,wallet,324.99,success,,2024-10-09 12:09:07
30517,30517,upi,358.55,refunded,,2024-07-03 19:00:43
30518,30518,card,380.08,success,,2024-11-26 13:55:43
30519,30519,upi,188.35,success,,2024-10-20 12:07:57
30520,30520,upi,478.2,success,,2024-06-29 21:06:27
30521,30521,wallet,533.64,success,,2024-08-23 20:22:09
30522,30522,upi,398.8,refunded,,2024-06-29 13:40:30
30523,30523,cod,504.36,success,,2024-09-18 19:00:05
30524,30524,upi,651.12,success,,2024-12-01 21:01:39
30525,30525,upi,559.05,success,,2024-05-11 21:06:55
30526,30526,upi,442.62,success,,2024-05-02 20:42:34
30527,30527,wallet,201.3,success,,2024-09-20 19:31:30
30528,30528,card,271.95,success,,2024-12-26 20:31:08
30529,30529,upi,197.57,success,,2024-11-25 12:51:29
30530,30530,upi,228.9,success,,2024-10-13 12:56:07
30531,30531,upi,440.53,success,,2024-10-02 21:41:56
30532,30532,upi,383.07,success,,2024-12-07 21:09:12
30533,30533,card,391.56,success,,2024-12-06 19:13:17
30534,30534,upi,202.63,success,,2024-11-14 12:49:55
30535,30535,card,349.21,success,,2024-09-13 13:59:16
30536,30536,upi,336.17,success,,2024-11-12 12:11:56
30537,30537,card,174.15,success,,2024-09-18 13:46:20
30538,30538,card,264.86,success,,2024-12-01 21:21:35
30539,30539,card,453.81,success,,2024-12-19 12:30:24
30540,30540,card,259.42,success,,2024-12-28 21:38:21
30541,30541,upi,452.79,success,,2024-12-29 12:03:53
30542,30542,upi,350.21,success,,2024-12-28 19:15:52
30543,30543,wallet,279.08,success,,2024-06-25 19:33:49
30544,30544,upi,465.28,success,,2024-10-19 13:50:42
30545,30545,upi,233.93,success,,2024-09-02 21:23:40
30546,30546,upi,238.85,success,,2024-11-09 21:33:08
30547,30547,wallet,333.73,success,,2024-12-18 13:24:39
30548,30548,upi,402.91,success,,2024-12-03 12:40:31
30549,30549,wallet,510.9,success,,2024-08-14 12:52:29
30550,30550,upi,426.21,success,,2024-09-21 21:52:40
30551,30551,upi,388.09,success,,2024-06-30 12:44:22
30552,30552,upi,563.33,success,,2024-10-12 20:58:20
30553,30553,upi,364.37,success,,2024-10-19 13:44:21
30554,30554,upi,319.47,refunded,,2024-10-04 19:44:20
30555,30555,upi,338.15,success,,2024-07-12 20:08:35
30556,30556,upi,432.91,success,,2024-12-09 20:24:51
30557,30557,upi,435.15,success,,2024-12-23 19:37:31
30558,30558,upi,200.08,success,,2024-06-28 19:47:53
30559,30559,upi,486.77,success,,2024-09-04 13:53:32
30560,30560,cod,488.04,success,,2024-08-07 13:23:06
30561,30561,card,399.42,success,,2024-08-13 13:48:51
30562,30562,cod,595.2,success,,2024-08-20 12:09:31
30563,30563,wallet,394.16,success,,2024-04-27 20:32:24
30564,30564,upi,231.55,success,,2024-11-12 20:19:35
30565,30565,wallet,192.76,success,,2024-08-10 20:21:10
30566,30566,card,512.64,success,,2024-06-18 12:21:51
30567,30567,card,349.54,success,,2024-03-12 21:33:26
30568,30568,cod,349.47,success,,2024-03-29 13:07:41
30569,30569,upi,315.9,success,,2024-07-18 20:23:22
30570,30570,card,375.69,success,,2024-02-28 20:47:44
30571,30571,upi,599.78,success,,2024-05-06 20:26:28
30572,30572,card,397.61,success,,2024-09-18 12:27:08
30573,30573,upi,418.07,success,,2024-07-19 12:11:33
30574,30574,upi,548.17,refunded,,2024-04-05 19:02:51
30575,30575,upi,388.17,success,,2024-06-10 12:21:12
30576,30576,upi,382.63,success,,2024-07-24 13:24:11
30577,30577,cod,380.48,success,,2024-06-07 21:39:38
30578,30578,card,332.16,success,,2024-02-06 20:52:08
30579,30579,wallet,476.35,success,,2024-11-28 20:36:10
30580,30580,upi,189.52,success,,2024-12-29 13:25:30
30581,30581,upi,408.18,success,,2024-11-09 12:37:59
30582,30582,upi,469.33,success,,2024-04-05 13:11:21
30583,30583,card,332.73,success,,2024-12-12 20:35:28
30584,30584,upi,207.94,success,,2024-11-21 12:17:06
30585,30585,upi,319.49,success,,2024-12-29 13:07:10
30586,30586,upi,313.05,refunded,,2024-12-25 12:37:18
30587,30587,upi,503.09,success,,2024-11-24 20:07:47
30588,30588,upi,324.44,success,,2024-12-12 13:38:31
30589,30589,wallet,518.8,success,,2024-12-15 12:21:45
30590,30590,wallet,482.01,success,,2024-12-09 12:53:37
30591,30591,upi,370.31,success,,2024-12-15 19:37:21
30592,30592,upi,366.7,refunded,,2024-12-06 12:32:08
30593,30593,cod,136.64,success,,2024-12-13 21:57:29
30594,30594,wallet,288.89,success,,2024-12-16 12:18:16
30595,30595,wallet,439.92,success,,2024-12-15 21:28:56
30596,30596,upi,434.62,success,,2024-12-15 13:03:44
30597,30597,wallet,457.62,success,,2024-12-01 12:23:18
30598,30598,card,377.09,success,,2024-12-30 13:16:19
30599,30599,upi,264.14,success,,2024-12-03 13:12:52
30600,30600,card,325.58,success,,2024-12-16 13:35:07
30601,30601,upi,163.78,success,,2024-10-08 19:44:35
30602,30602,upi,363.75,failed,bank_decline,2024-10-28 12:20:34
30603,30603,card,284.27,failed,bank_decline,2024-10-08 19:37:24
30604,30604,wallet,181.01,success,,2024-04-02 20:35:44
30605,30605,card,248.26,success,,2024-08-19 19:05:27
30606,30606,upi,479.89,success,,2024-10-07 13:47:40
30607,30607,upi,450.82,success,,2024-11-04 21:27:44
30608,30608,card,405.13,success,,2024-10-01 20:15:32
30609,30609,wallet,436.22,success,,2024-06-17 12:26:09
30610,30610,cod,395.14,success,,2024-03-14 12:21:48
30611,30611,upi,402.11,success,,2024-06-11 13:32:45
30612,30612,upi,366.8,success,,2024-10-11 20:59:15
30613,30613,upi,200.9,success,,2024-09-04 21:41:32
30614,30614,upi,276.31,success,,2024-12-21 13:54:38
30615,30615,card,359.71,success,,2024-06-08 12:17:20
30616,30616,upi,215.04,success,,2024-12-23 20:59:49
30617,30617,card,352.6,success,,2024-08-31 21:57:57
30618,30618,wallet,337.85,success,,2024-11-27 20:38:09
30619,30619,upi,324.93,success,,2024-12-09 21:55:09
30620,30620,cod,314.49,success,,2024-11-11 13:10:26
30621,30621,upi,179.69,refunded,,2024-12-19 20:12:17
30622,30622,card,191.65,success,,2024-12-22 20:15:58
30623,30623,card,173.22,success,,2024-12-23 12:47:55
30624,30624,card,238.85,success,,2024-12-22 13:42:32
30625,30625,upi,345.67,success,,2024-11-05 20:28:55
30626,30626,wallet,267.17,success,,2024-11-06 19:45:59
30627,30627,upi,81.42,success,,2024-11-22 20:33:09
30628,30628,card,443.16,success,,2024-06-05 12:25:44
30629,30629,wallet,360.49,success,,2024-08-02 21:15:18
30630,30630,upi,163.67,success,,2024-12-16 13:44:29
30631,30631,upi,436.16,success,,2024-06-13 13:14:30
30632,30632,wallet,245.59,success,,2024-05-17 20:14:12
30633,30633,upi,412.59,success,,2024-12-22 12:44:20
30634,30634,wallet,408.64,success,,2024-09-04 12:39:34
30635,30635,upi,201.88,success,,2024-05-27 20:11:25
